month,borough,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2022-03,Staten Island,LCL/LTD,S40/S90,Peak,"1,594,653","22,017,470.4",13.8070604702
2022-03,Staten Island,LCL/LTD,S42,Off-Peak,"240,589","3,284,546.4",13.6521054579
2022-03,Staten Island,LCL/LTD,S42,Peak,"342,447","4,222,324.8",12.3298635993
2022-03,Staten Island,LCL/LTD,S44/S94,Off-Peak,"5,427,699","63,445,093.2",11.6891325772
2022-03,Staten Island,LCL/LTD,S44/S94,Peak,"2,576,293","28,409,108.4",11.0271263401
2022-03,Staten Island,LCL/LTD,S46/S96,Off-Peak,"5,309,609","58,674,474",11.0506204883
2022-03,Staten Island,LCL/LTD,S46/S96,Peak,"2,207,328","22,813,480.8",10.3353379289
2022-03,Staten Island,LCL/LTD,S48/S98,Off-Peak,"4,046,774","40,805,582.4",10.0834843755
2022-03,Staten Island,LCL/LTD,S48/S98,Peak,"2,015,352","18,964,702.8",9.41011932407
2022-03,Staten Island,LCL/LTD,S51/S81,Off-Peak,"2,548,843","33,119,301.6",12.9938570559
2022-03,Staten Island,LCL/LTD,S51/S81,Peak,"1,214,213","14,837,349.6",12.2197255342
2022-03,Staten Island,LCL/LTD,S53,Off-Peak,"6,786,572","81,413,049.6",11.9961962534
2022-03,Staten Island,LCL/LTD,S53,Peak,"3,086,184","32,903,906.4",10.6616800554
2022-03,Staten Island,LCL/LTD,S54,Off-Peak,"1,745,783","20,773,710",11.8993654996
2022-03,Staten Island,LCL/LTD,S54,Peak,"766,832","8,713,886.4",11.3634882217
2022-03,Staten Island,LCL/LTD,S55/S56,Off-Peak,"1,752,725","24,127,041.6",13.7654461481
2022-03,Staten Island,LCL/LTD,S55/S56,Peak,"1,307,527","17,706,808.8",13.5422127421
2022-03,Staten Island,LCL/LTD,S57,Off-Peak,"2,382,788","29,207,415.6",12.2576643831
2022-03,Staten Island,LCL/LTD,S57,Peak,"1,118,271","12,829,554",11.4726698627
2022-03,Staten Island,LCL/LTD,S59,Off-Peak,"3,884,434","49,810,626",12.8231361377
2022-03,Staten Island,LCL/LTD,S59,Peak,"1,829,852","24,656,101.2",13.4743690747
2022-03,Staten Island,LCL/LTD,S61/S91,Off-Peak,"3,603,138","43,391,098.8",12.0425858793
2022-03,Staten Island,LCL/LTD,S61/S91,Peak,"1,947,829","21,751,243.2",11.1669161923
2022-03,Staten Island,LCL/LTD,S66,Off-Peak,"1,589,457","19,199,059.2",12.0790050942
2022-03,Staten Island,LCL/LTD,S66,Peak,"861,225","9,417,193.2",10.9346491335
2022-03,Staten Island,LCL/LTD,S74/S84,Off-Peak,"4,138,793","55,701,554.4",13.458405482
2022-03,Staten Island,LCL/LTD,S74/S84,Peak,"1,902,826","22,690,803.6",11.924791652
2022-03,Staten Island,LCL/LTD,S76/S86,Off-Peak,"2,783,169","30,995,791.2",11.1368699493
2022-03,Staten Island,LCL/LTD,S76/S86,Peak,"1,334,735","14,147,553.6",10.599522452
2022-03,Staten Island,LCL/LTD,S78,Off-Peak,"5,490,026","73,102,240.8",13.3154634969
2022-03,Staten Island,LCL/LTD,S78,Peak,"1,932,784","24,861,870",12.8632428662
2022-03,Staten Island,LCL/LTD,S89,Off-Peak,"349,404","6,390,068.4",18.2884809561
2022-03,Staten Island,LCL/LTD,S89,Peak,"901,720","15,542,625.6",17.2366428603
2022-03,Staten Island,LCL/LTD,S93,Off-Peak,"2,126","31,737.6",14.9283160865
2022-03,Staten Island,SBS,S79-SBS,Off-Peak,"9,092,935","136,353,430.8",14.9955356329
2022-03,Staten Island,SBS,S79-SBS,Peak,"5,134,431","76,067,301.6",14.8151375683
2022-04,Bronx,EXP,BXM1,Off-Peak,"3,189,247","36,466,599.6",11.4342349777
2022-04,Bronx,EXP,BXM1,Peak,"1,949,184","20,254,698",10.3913730053
2022-04,Bronx,EXP,BXM10,Off-Peak,"2,529,357","28,023,843.6",11.079433864
2022-04,Bronx,EXP,BXM10,Peak,"2,108,598","20,632,960.8",9.78515620332
2022-04,Bronx,EXP,BXM11,Off-Peak,"2,743,485","30,811,816.8",11.2309040509
2022-04,Bronx,EXP,BXM11,Peak,"1,986,757","20,331,248.4",10.2333845558
2022-04,Bronx,EXP,BXM18,Off-Peak,"323,881","3,986,758.8",12.3093321312
2022-04,Bronx,EXP,BXM18,Peak,"866,218","8,847,000",10.2133643032
2022-04,Bronx,EXP,BXM2,Off-Peak,"2,532,181","28,816,844.4",11.3802466727
2022-04,Bronx,EXP,BXM2,Peak,"1,365,895","14,556,834",10.6573594603
2022-04,Bronx,EXP,BXM3,Off-Peak,"1,886,817","21,339,021.6",11.309534311
2022-04,Bronx,EXP,BXM3,Peak,"1,226,483","12,670,887.6",10.3310747886
2022-04,Bronx,EXP,BXM4,Off-Peak,"1,174,822","11,221,322.4",9.55150856896
2022-04,Bronx,EXP,BXM4,Peak,"929,047","7,923,049.2",8.52814679989
2022-04,Bronx,EXP,BXM6,Off-Peak,"1,343,048","16,139,376",12.0169763106
2022-04,Bronx,EXP,BXM6,Peak,"1,212,484","12,514,262.4",10.3211773516
2022-04,Bronx,EXP,BXM7,Off-Peak,"4,874,923","74,788,851.6",15.34154521
2022-04,Bronx,EXP,BXM7,Peak,"4,321,142","56,228,454",13.0124059797
2022-04,Bronx,EXP,BXM8,Off-Peak,"2,760,780","34,644,938.4",12.5489674657
2022-04,Bronx,EXP,BXM8,Peak,"2,121,497","23,088,805.2",10.8832608295
2022-04,Bronx,EXP,BXM9,Off-Peak,"3,107,173","41,194,144.8",13.2577570673
2022-04,Bronx,EXP,BXM9,Peak,"2,018,436","23,162,018.4",11.475230525
2022-04,Bronx,LCL/LTD,BX1,Off-Peak,"9,650,273","67,023,208.8",6.94521375717
2022-04,Bronx,LCL/LTD,BX1,Peak,"4,290,651","28,915,236",6.73912560122
2022-04,Bronx,LCL/LTD,BX10,Off-Peak,"6,490,861","57,437,132.4",8.84892349413
2022-04,Bronx,LCL/LTD,BX10,Peak,"3,722,055","29,647,227.6",7.9652846613
2022-04,Bronx,LCL/LTD,BX11,Off-Peak,"7,135,391","43,215,012",6.05643222635
2022-04,Bronx,LCL/LTD,BX11,Peak,"4,029,000","22,063,795.2",5.47624601638
2022-04,Bronx,LCL/LTD,BX12,Off-Peak,"4,841,849","43,199,575.2",8.92212359369
2022-04,Bronx,LCL/LTD,BX12,Peak,"2,204,552","17,164,508.4",7.78593945618
2022-04,Bronx,LCL/LTD,BX13,Off-Peak,"4,548,915","29,671,531.2",6.52277107838
2022-04,Bronx,LCL/LTD,BX13,Peak,"2,979,992","17,549,679.6",5.88917003804
2022-04,Bronx,LCL/LTD,BX15,Off-Peak,"11,054,410","69,336,284.4",6.27227363559
2022-04,Bronx,LCL/LTD,BX15,Peak,"5,557,774","31,777,718.4",5.71770611759
2022-04,Bronx,LCL/LTD,BX16,Off-Peak,"4,692,342","44,011,479.6",9.37942707501
2022-04,Bronx,LCL/LTD,BX16,Peak,"2,774,719","23,793,523.2",8.57511092114
2022-04,Bronx,LCL/LTD,BX17,Off-Peak,"5,809,311","40,561,848",6.98221320911
2022-04,Bronx,LCL/LTD,BX17,Peak,"3,471,994","22,130,942.4",6.37413037004
2022-04,Bronx,LCL/LTD,BX19,Off-Peak,"9,447,993","52,173,216",5.52214803715
2022-04,Bronx,LCL/LTD,BX19,Peak,"4,238,413","21,645,655.2",5.10701887711
2022-04,Bronx,LCL/LTD,BX2,Off-Peak,"9,750,864","54,452,646",5.58439190619
2022-04,Bronx,LCL/LTD,BX2,Peak,"4,833,354","26,966,109.6",5.57917123389
2022-04,Bronx,LCL/LTD,BX20,Off-Peak,"149,347","1,279,724.4",8.56879883761
2022-04,Bronx,LCL/LTD,BX20,Peak,"754,753","5,975,175.6",7.91672984407
2022-04,Bronx,LCL/LTD,BX21,Off-Peak,"9,406,510","65,634,116.4",6.97752050442
2022-04,Bronx,LCL/LTD,BX21,Peak,"4,368,611","27,624,542.4",6.32341547462
2022-04,Bronx,LCL/LTD,BX22,Off-Peak,"5,984,931","38,140,113.6",6.37269061247
2022-04,Bronx,LCL/LTD,BX22,Peak,"3,426,989","20,006,017.2",5.83778272997
2022-04,Bronx,LCL/LTD,BX23,Off-Peak,"2,071,063","24,708,232.8",11.930217864
2022-04,Bronx,LCL/LTD,BX23,Peak,"1,902,310","21,846,988.8",11.4844524815
2022-04,Bronx,LCL/LTD,BX24,Off-Peak,"1,330,193","12,808,378.8",9.62896271443
2022-04,Bronx,LCL/LTD,BX24,Peak,"474,322","4,368,772.8",9.21056328823
2022-04,Bronx,LCL/LTD,BX26,Off-Peak,"4,765,500","33,679,792.8",7.06742058546
2022-04,Bronx,LCL/LTD,BX26,Peak,"2,692,067","17,470,382.4",6.48957934554
2022-04,Bronx,LCL/LTD,BX27,Off-Peak,"1,570,821","11,695,683.6",7.44558647994
2022-04,Bronx,LCL/LTD,BX27,Peak,"1,080,487","7,552,674",6.99006466529
2022-04,Bronx,LCL/LTD,BX28,Off-Peak,"6,391,208","46,622,775.6",7.29482996016
2022-04,Bronx,LCL/LTD,BX28,Peak,"2,327,826","14,950,699.2",6.4226016893
2022-04,Bronx,LCL/LTD,BX29,Off-Peak,"1,393,027","20,581,765.2",14.7748501644
2022-04,Bronx,LCL/LTD,BX29,Peak,"718,406","10,367,629.2",14.4314345927
2022-04,Bronx,LCL/LTD,BX3,Off-Peak,"6,073,573","45,289,515.6",7.45681588087
2022-04,Bronx,LCL/LTD,BX3,Peak,"3,247,439","21,857,626.8",6.730727444
2022-04,Bronx,LCL/LTD,BX30,Off-Peak,"5,707,217","42,976,803.6",7.53025574461
2022-04,Bronx,LCL/LTD,BX30,Peak,"3,372,285","24,451,909.2",7.25084303373
2022-04,Bronx,LCL/LTD,BX31,Off-Peak,"6,099,223","50,289,400.8",8.24521431664
2022-04,Bronx,LCL/LTD,BX31,Peak,"3,018,227","22,801,694.4",7.55466517263
2022-04,Bronx,LCL/LTD,BX32,Off-Peak,"4,464,072","26,165,080.8",5.86125868938
2022-04,Bronx,LCL/LTD,BX32,Peak,"2,675,770","14,571,244.8",5.44562679154
2022-04,Bronx,LCL/LTD,BX33,Off-Peak,"1,665,684","11,650,111.2",6.99419049472
2022-04,Bronx,LCL/LTD,BX33,Peak,"950,178","5,591,102.4",5.88426842129
2022-04,Bronx,LCL/LTD,BX34,Off-Peak,"2,732,560","21,981,790.8",8.04439456041
2022-04,Bronx,LCL/LTD,BX34,Peak,"1,264,866","8,942,346",7.06979711685
2022-04,Bronx,LCL/LTD,BX35,Off-Peak,"6,992,554","40,586,256",5.80421059315
2022-04,Bronx,LCL/LTD,BX35,Peak,"3,628,502","18,493,599.6",5.09675882775
2022-04,Bronx,LCL/LTD,BX36,Off-Peak,"13,054,766","80,746,372.8",6.18520261489
2022-04,Bronx,LCL/LTD,BX36,Peak,"6,405,880","37,751,162.4",5.89320474314
2022-04,Bronx,LCL/LTD,BX38,Off-Peak,"3,958,273","28,040,389.2",7.0839957729
2022-04,Bronx,LCL/LTD,BX38,Peak,"2,077,881","14,374,260",6.91774938026
2022-04,Bronx,LCL/LTD,BX39,Off-Peak,"7,374,212","49,120,614",6.66113396252
2022-04,Bronx,LCL/LTD,BX39,Peak,"3,843,732","23,900,385.6",6.21801561607
2022-04,Bronx,LCL/LTD,BX4,Off-Peak,"2,686,988","17,416,296",6.48171707503
2022-04,Bronx,LCL/LTD,BX4,Peak,"1,550,396","8,979,012",5.79143135044
2022-04,Bronx,LCL/LTD,BX40,Off-Peak,"6,292,339","42,171,699.6",6.70207050192
2022-04,Bronx,LCL/LTD,BX40,Peak,"2,691,272","16,169,911.2",6.00827831598
2022-04,Bronx,LCL/LTD,BX41,Off-Peak,"5,511,231","43,215,796.8",7.84140545007
2022-04,Bronx,LCL/LTD,BX41,Peak,"2,187,596","15,108,717.6",6.90653923302
2022-04,Bronx,LCL/LTD,BX42,Off-Peak,"6,510,947","41,278,330.8",6.33983517298
2022-04,Bronx,LCL/LTD,BX42,Peak,"2,751,228","16,290,324",5.921110137
2022-04,Bronx,LCL/LTD,BX46,Off-Peak,"673,540","7,249,532.4",10.7633286813
2022-04,Bronx,LCL/LTD,BX46,Peak,"232,256","2,308,726.8",9.94043985947
2022-04,Bronx,LCL/LTD,BX4A,Off-Peak,"2,788,940","17,275,708.8",6.19436373676
2022-04,Bronx,LCL/LTD,BX4A,Peak,"1,571,419","8,999,935.2",5.72726637517
2022-04,Bronx,LCL/LTD,BX5,Off-Peak,"4,861,129","42,802,747.2",8.80510416407
2022-04,Bronx,LCL/LTD,BX5,Peak,"2,999,797","23,771,084.4",7.9242310063
2022-04,Bronx,LCL/LTD,BX6,Off-Peak,"6,003,931","43,305,296.4",7.21282379827
2022-04,Bronx,LCL/LTD,BX6,Peak,"2,532,533","15,659,809.2",6.18345711586
2022-04,Bronx,LCL/LTD,BX7,Off-Peak,"6,902,900","48,714,235.2",7.05706807284
2022-04,Bronx,LCL/LTD,BX7,Peak,"3,877,505","25,085,700",6.46954678331
2022-04,Bronx,LCL/LTD,BX8,Off-Peak,"5,653,839","46,500,750",8.22463285566
2022-04,Bronx,LCL/LTD,BX8,Peak,"3,542,264","28,171,832.4",7.953058383
2022-04,Bronx,LCL/LTD,BX9,Off-Peak,"13,149,536","85,585,964.4",6.50866801688
2022-04,Bronx,LCL/LTD,BX9,Peak,"6,478,600","38,762,596.8",5.98317488346
2022-04,Bronx,SBS,BX12-SBS,Off-Peak,"9,755,988","92,800,123.2",9.5121194491
2022-04,Bronx,SBS,BX12-SBS,Peak,"5,265,803","47,830,467.6",9.08322388817
2022-04,Bronx,SBS,BX41-SBS,Off-Peak,"3,812,850","33,288,847.2",8.73069939809
2022-04,Bronx,SBS,BX41-SBS,Peak,"1,986,538","16,763,695.2",8.43864814063
2022-04,Bronx,SBS,BX6-SBS,Off-Peak,"3,688,867","27,480,304.8",7.44952442037
2022-04,Bronx,SBS,BX6-SBS,Peak,"1,849,679","13,027,752",7.0432502072
2022-04,Brooklyn,EXP,BM1,Off-Peak,"1,509,085","19,562,320.8",12.9630344215
2022-04,Brooklyn,EXP,BM1,Peak,"1,334,807","15,369,001.2",11.5140250238
2022-04,Brooklyn,EXP,BM2,Off-Peak,"1,619,768","19,715,630.4",12.1718853564
2022-04,Brooklyn,EXP,BM2,Peak,"981,565","10,874,152.8",11.0783827867
2022-04,Brooklyn,EXP,BM3,Off-Peak,"954,148","11,913,825.6",12.4863497068
2022-04,Brooklyn,EXP,BM3,Peak,"896,262","10,964,264.4",12.2333250768
2022-04,Brooklyn,EXP,BM4,Off-Peak,"702,757","8,782,423.2",12.4970981435
2022-04,Brooklyn,EXP,BM4,Peak,"978,908","10,953,518.4",11.189527923
2022-04,Brooklyn,EXP,BM5,Off-Peak,"969,253","13,137,112.8",13.5538531219
2022-04,Brooklyn,EXP,BM5,Peak,"837,677","9,502,941.6",11.3443983779
2022-04,Brooklyn,EXP,X27,Off-Peak,"2,362,821","29,951,665.2",12.6762311661
2022-04,Brooklyn,EXP,X27,Peak,"1,271,818","16,157,804.4",12.7044941965
2022-04,Brooklyn,EXP,X28,Off-Peak,"2,033,371","25,802,319.6",12.6894303106
2022-04,Brooklyn,EXP,X28,Peak,"1,350,739","15,930,842.4",11.7941677852
2022-04,Brooklyn,EXP,X37,Off-Peak,"426,943","6,777,874.8",15.8753622849
2022-04,Brooklyn,EXP,X37,Peak,"1,543,033","21,789,021.6",14.1209044784
2022-04,Brooklyn,EXP,X38,Off-Peak,"360,187","5,596,664.4",15.5382187586
2022-04,Brooklyn,EXP,X38,Peak,"1,134,947","14,588,416.8",12.8538308837
2022-04,Brooklyn,LCL/LTD,B1,Off-Peak,"9,203,060","66,588,742.8",7.23550023579
2022-04,Brooklyn,LCL/LTD,B1,Peak,"4,452,654","29,770,149.6",6.6859337375
2022-04,Brooklyn,LCL/LTD,B100,Off-Peak,"3,102,316","29,810,070",9.60897278034
2022-04,Brooklyn,LCL/LTD,B100,Peak,"2,647,938","23,502,956.4",8.87594664226
2022-04,Brooklyn,LCL/LTD,B103,Off-Peak,"10,577,797","87,269,644.8",8.25026655361
2022-04,Brooklyn,LCL/LTD,B103,Peak,"5,675,192","44,104,622.4",7.7714767007
2022-04,Brooklyn,LCL/LTD,B11,Off-Peak,"6,463,397","38,677,633.2",5.98410297248
2022-04,Brooklyn,LCL/LTD,B11,Peak,"3,595,719","19,633,986",5.46037829986
2022-04,Brooklyn,LCL/LTD,B12,Off-Peak,"8,142,441","50,593,431.6",6.21354598701
2022-04,Brooklyn,LCL/LTD,B12,Peak,"3,862,254","20,431,540.8",5.29005622106
2022-04,Brooklyn,LCL/LTD,B13,Off-Peak,"6,450,894","53,230,561.2",8.25165646808
2022-04,Brooklyn,LCL/LTD,B13,Peak,"3,488,983","26,294,630.4",7.53647421039
2022-04,Brooklyn,LCL/LTD,B14,Off-Peak,"4,074,282","28,030,435.2",6.87984660856
2022-04,Brooklyn,LCL/LTD,B14,Peak,"1,978,251","11,788,401.6",5.95900196689
2022-04,Brooklyn,LCL/LTD,B15,Off-Peak,"12,724,566","101,605,302",7.98497190395
2022-04,Brooklyn,LCL/LTD,B15,Peak,"4,672,991","30,615,732",6.55163513048
2022-04,Brooklyn,LCL/LTD,B16,Off-Peak,"5,741,713","42,656,421.6",7.42921521852
2022-04,Brooklyn,LCL/LTD,B16,Peak,"2,950,168","19,563,166.8",6.63120432464
2022-04,Brooklyn,LCL/LTD,B17,Off-Peak,"5,852,535","44,922,240",7.67568925261
2022-04,Brooklyn,LCL/LTD,B17,Peak,"2,741,893","18,069,393.6",6.59011624451
2022-04,Brooklyn,LCL/LTD,B2,Off-Peak,"1,266,136","11,508,523.2",9.08948422602
2022-04,Brooklyn,LCL/LTD,B2,Peak,"789,651","6,382,126.8",8.08221201518
2022-04,Brooklyn,LCL/LTD,B20,Off-Peak,"6,363,288","44,629,315.2",7.01356204528
2022-04,Brooklyn,LCL/LTD,B20,Peak,"3,265,106","21,081,319.2",6.45654971079
2022-04,Brooklyn,LCL/LTD,B24,Off-Peak,"2,760,379","25,777,684.8",9.33845852327
2022-04,Brooklyn,LCL/LTD,B24,Peak,"1,447,156","11,411,755.2",7.88564273651
2022-04,Brooklyn,LCL/LTD,B25,Off-Peak,"6,081,452","39,720,384",6.53139809374
2022-04,Brooklyn,LCL/LTD,B25,Peak,"3,014,593","17,597,739.6",5.83751756871
2022-04,Brooklyn,LCL/LTD,B26,Off-Peak,"7,562,047","50,947,833.6",6.7373071868
2022-04,Brooklyn,LCL/LTD,B26,Peak,"4,123,973","25,373,743.2",6.15274231912
2022-04,Brooklyn,LCL/LTD,B3,Off-Peak,"7,514,534","54,069,199.2",7.1952830608
2022-04,Brooklyn,LCL/LTD,B3,Peak,"3,643,965","23,245,416",6.37915457476
2022-04,Brooklyn,LCL/LTD,B31,Off-Peak,"1,374,642","13,224,718.8",9.6204821328
2022-04,Brooklyn,LCL/LTD,B31,Peak,"825,778","6,946,444.8",8.4120003197
2022-04,Brooklyn,LCL/LTD,B32,Off-Peak,"1,025,519","9,090,860.4",8.86464356097
2022-04,Brooklyn,LCL/LTD,B32,Peak,"570,404","4,661,737.2",8.17269373988
2022-04,Brooklyn,LCL/LTD,B35,Off-Peak,"13,761,086","78,746,731.2",5.72242126821
2022-04,Brooklyn,LCL/LTD,B35,Peak,"7,495,179","39,483,007.2",5.26778709354
2022-04,Brooklyn,LCL/LTD,B36,Off-Peak,"5,767,776","44,245,998",7.67124070005
2022-04,Brooklyn,LCL/LTD,B36,Peak,"3,434,403","24,493,708.8",7.13186798404
2022-04,Brooklyn,LCL/LTD,B37,Off-Peak,"2,674,258","21,500,240.4",8.03970312513
2022-04,Brooklyn,LCL/LTD,B37,Peak,"1,416,805","9,855,298.8",6.95600227272
2022-04,Brooklyn,LCL/LTD,B38,Off-Peak,"12,205,275","77,562,799.2",6.35485879671
2022-04,Brooklyn,LCL/LTD,B38,Peak,"6,887,696","40,348,641.6",5.85807526929
2022-04,Brooklyn,LCL/LTD,B4,Off-Peak,"4,788,304","36,155,523.6",7.55079953153
2022-04,Brooklyn,LCL/LTD,B4,Peak,"2,696,131","18,214,048.8",6.75562455979
2022-04,Brooklyn,LCL/LTD,B41,Off-Peak,"18,034,697","120,261,481.2",6.66833943481
2022-04,Brooklyn,LCL/LTD,B41,Peak,"8,645,917","54,835,228.8",6.34232653402
2022-04,Brooklyn,LCL/LTD,B43,Off-Peak,"6,858,970","45,325,857.6",6.60826007403
2022-04,Brooklyn,LCL/LTD,B43,Peak,"3,816,221","21,701,275.2",5.68658764783
2022-04,Brooklyn,LCL/LTD,B44,Off-Peak,"8,691,032","65,426,407.2",7.52803662442
2022-04,Brooklyn,LCL/LTD,B44,Peak,"3,411,427","21,470,821.2",6.2937947082
2022-04,Brooklyn,LCL/LTD,B45,Off-Peak,"4,134,110","25,360,927.2",6.13455549078
2022-04,Brooklyn,LCL/LTD,B45,Peak,"2,091,604","11,279,700",5.39284682951
2022-04,Brooklyn,LCL/LTD,B46,Off-Peak,"12,180,941","87,019,254",7.14388601012
2022-04,Brooklyn,LCL/LTD,B46,Peak,"5,130,318","33,199,477.2",6.47123184177
2022-04,Brooklyn,LCL/LTD,B47,Off-Peak,"7,364,175","54,433,828.8",7.39170766583
2022-04,Brooklyn,LCL/LTD,B47,Peak,"3,735,208","24,172,722",6.47158658902
2022-04,Brooklyn,LCL/LTD,B48,Off-Peak,"4,426,859","30,522,114",6.89475630464
2022-04,Brooklyn,LCL/LTD,B48,Peak,"2,218,710","12,425,558.4",5.60035263734
2022-04,Brooklyn,LCL/LTD,B49,Off-Peak,"7,215,668","55,664,971.2",7.71445848118
2022-04,Brooklyn,LCL/LTD,B49,Peak,"3,496,829","24,042,283.2",6.87545293178
2022-04,Brooklyn,LCL/LTD,B52,Off-Peak,"7,721,104","49,704,577.2",6.43749614045
2022-04,Brooklyn,LCL/LTD,B52,Peak,"4,232,337","24,351,742.8",5.75373435527
2022-04,Brooklyn,LCL/LTD,B54,Off-Peak,"5,598,410","34,709,191.2",6.19983016607
2022-04,Brooklyn,LCL/LTD,B54,Peak,"2,970,231","16,383,405.6",5.51586916977
2022-04,Brooklyn,LCL/LTD,B57,Off-Peak,"6,024,456","42,116,990.4",6.99100307148
2022-04,Brooklyn,LCL/LTD,B57,Peak,"2,882,249","17,933,270.4",6.22197124537
2022-04,Brooklyn,LCL/LTD,B6,Off-Peak,"24,954,573","196,603,527.6",7.87845689045
2022-04,Brooklyn,LCL/LTD,B6,Peak,"11,997,814","85,317,102",7.11105389698
2022-04,Brooklyn,LCL/LTD,B60,Off-Peak,"8,215,935","56,716,977.6",6.90328947344
2022-04,Brooklyn,LCL/LTD,B60,Peak,"4,155,236","25,165,587.6",6.05635578822
2022-04,Brooklyn,LCL/LTD,B61,Off-Peak,"5,314,130","41,724,630",7.85163893243
2022-04,Brooklyn,LCL/LTD,B61,Peak,"2,777,180","19,762,538.4",7.11604519693
2022-04,Brooklyn,LCL/LTD,B62,Off-Peak,"6,183,871","48,079,252.8",7.77494433503
2022-04,Brooklyn,LCL/LTD,B62,Peak,"3,393,727","22,577,508",6.65271779374
2022-04,Brooklyn,LCL/LTD,B63,Off-Peak,"8,688,688","49,077,028.8",5.64838198817
2022-04,Brooklyn,LCL/LTD,B63,Peak,"3,770,999","19,773,014.4",5.24344196326
2022-04,Brooklyn,LCL/LTD,B64,Off-Peak,"4,498,899","36,711,194.4",8.16003968971
2022-04,Brooklyn,LCL/LTD,B64,Peak,"2,154,333","16,243,621.2",7.53997696735
2022-04,Brooklyn,LCL/LTD,B65,Off-Peak,"3,877,408","25,849,468.8",6.6666878492
2022-04,Brooklyn,LCL/LTD,B65,Peak,"1,837,020","10,960,963.2",5.96670869125
2022-04,Brooklyn,LCL/LTD,B67,Off-Peak,"4,057,775","28,002,168",6.90086759369
2022-04,Brooklyn,LCL/LTD,B67,Peak,"2,195,537","13,634,150.4",6.20993879857
2022-04,Brooklyn,LCL/LTD,B68,Off-Peak,"9,078,205","68,115,247.2",7.50316248642
2022-04,Brooklyn,LCL/LTD,B68,Peak,"4,337,762","31,150,256.4",7.18118154016
2022-04,Brooklyn,LCL/LTD,B69,Off-Peak,"2,840,986","19,246,928.4",6.77473539116
2022-04,Brooklyn,LCL/LTD,B69,Peak,"1,720,291","10,620,676.8",6.17376757769
2022-04,Brooklyn,LCL/LTD,B7,Off-Peak,"3,586,782","26,100,309.6",7.27680399868
2022-04,Brooklyn,LCL/LTD,B7,Peak,"2,396,813","15,485,328",6.46079940321
2022-04,Brooklyn,LCL/LTD,B70,Off-Peak,"3,565,905","25,137,363.6",7.04936435491
2022-04,Brooklyn,LCL/LTD,B70,Peak,"2,028,211","13,330,159.2",6.57237299275
2022-04,Brooklyn,LCL/LTD,B74,Off-Peak,"1,091,491","9,171,111.6",8.40237033562
2022-04,Brooklyn,LCL/LTD,B74,Peak,"669,924","5,295,391.2",7.90446558117
2022-04,Brooklyn,LCL/LTD,B8,Off-Peak,"11,173,858","74,836,699.2",6.69748078059
2022-04,Brooklyn,LCL/LTD,B8,Peak,"5,244,525","32,255,359.2",6.15029181861
2022-04,Brooklyn,LCL/LTD,B82,Off-Peak,"10,158,688","76,505,846.4",7.53107550896
2022-04,Brooklyn,LCL/LTD,B82,Peak,"4,529,943","31,157,715.6",6.87816946041
2022-04,Brooklyn,LCL/LTD,B83,Off-Peak,"4,825,843","38,173,230",7.91016823382
2022-04,Brooklyn,LCL/LTD,B83,Peak,"2,419,614","16,936,862.4",6.99981997128
2022-04,Brooklyn,LCL/LTD,B84,Off-Peak,"440,750","4,768,650",10.8193987521
2022-04,Brooklyn,LCL/LTD,B84,Peak,"271,677","2,605,500",9.59043275655
2022-04,Brooklyn,LCL/LTD,B9,Off-Peak,"9,139,938","62,738,474.4",6.86421225177
2022-04,Brooklyn,LCL/LTD,B9,Peak,"4,984,355","31,505,968.8",6.32097208164
2022-04,Brooklyn,SBS,B44-SBS,Off-Peak,"8,432,171","74,216,282.4",8.80156277666
2022-04,Brooklyn,SBS,B44-SBS,Peak,"4,485,226","38,136,070.8",8.50259737191
2022-04,Brooklyn,SBS,B46-SBS,Off-Peak,"8,101,424","68,747,515.2",8.48585572117
2022-04,Brooklyn,SBS,B46-SBS,Peak,"5,526,231","46,373,328",8.39149286376
2022-04,Brooklyn,SBS,B82-SBS,Off-Peak,"6,564,262","59,607,741.6",9.08064632399
2022-04,Brooklyn,SBS,B82-SBS,Peak,"3,921,381","34,318,818",8.75171731591
2022-04,Manhattan,LCL/LTD,M1,Off-Peak,"9,712,393","58,505,140.8",6.02376168263
2022-04,Manhattan,LCL/LTD,M1,Peak,"5,150,797","31,171,248",6.05173296482
2022-04,Manhattan,LCL/LTD,M10,Off-Peak,"5,713,335","34,145,568",5.97646873499
2022-04,Manhattan,LCL/LTD,M10,Peak,"3,079,903","16,927,581.6",5.4961411447
2022-04,Manhattan,LCL/LTD,M100,Off-Peak,"10,488,555","56,881,350",5.42318269771
2022-04,Manhattan,LCL/LTD,M100,Peak,"4,277,851","22,795,358.4",5.32869386989
2022-04,Manhattan,LCL/LTD,M101,Off-Peak,"17,617,833","108,656,226",6.16740015642
2022-04,Manhattan,LCL/LTD,M101,Peak,"6,711,463","38,844,554.4",5.7877923785
2022-04,Manhattan,LCL/LTD,M102,Off-Peak,"9,815,169","58,012,664.4",5.91051100597
2022-04,Manhattan,LCL/LTD,M102,Peak,"4,048,959","21,053,437.2",5.19971607517
2022-04,Manhattan,LCL/LTD,M103,Off-Peak,"8,016,341","46,173,895.2",5.75997143834
2022-04,Manhattan,LCL/LTD,M103,Peak,"3,184,802","16,630,023.6",5.22168210143
